Country Name,Year,Maternal_Mortality_Ratio,Scaled_Maternal_Mortality_Ratio,AVG_Maternal_Mortality_Ratio,STDEV_Maternal_Mortality_Ratio,Z_Score,Is_Outlier,Is Duplicate Row?,Country Code,Region,IncomeGroup
Palau,2005,105,0.012928891,100.948717949,14.376422068,0.281800439,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2006,105,0.012928891,100.948717949,14.376422068,0.281800439,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2007,98,0.012058677,100.948717949,14.376422068,0.205107915,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2008,99,0.012182994,100.948717949,14.376422068,0.135549578,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2009,94,0.011561412,100.948717949,14.376422068,0.483341259,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2010,96,0.011810045,100.948717949,14.376422068,0.344224587,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2011,83,0.010193933,100.948717949,14.376422068,1.248482958,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2012,84,0.01031825,100.948717949,14.376422068,1.178924622,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2013,85,0.010442566,100.948717949,14.376422068,1.109366286,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2014,78,0.009572352,100.948717949,14.376422068,1.596274639,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2015,79,0.009696668,100.948717949,14.376422068,1.526716303,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2016,80,0.009820985,100.948717949,14.376422068,1.457157967,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2017,80,0.009820985,100.948717949,14.376422068,1.457157967,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2018,82,0.010069617,100.948717949,14.376422068,1.318041294,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2019,84,0.01031825,100.948717949,14.376422068,1.178924622,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2020,117,0.014420686,100.948717949,14.376422068,1.116500474,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2021,109,0.013426156,100.948717949,14.376422068,0.560033784,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2022,121,0.014917951,100.948717949,14.376422068,1.394733819,Normal,Unique,PLW,East Asia & Pacific,High income
Palau,2023,89,0.010939831,100.948717949,14.376422068,0.831132941,Normal,Unique,PLW,East Asia & Pacific,High income
"Congo, Dem. Rep.",1985,934,0.115987071,626.153846154,116.359818182,2.645639695,Potential Outlier,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1986,902,0.112008951,626.153846154,116.359818182,2.370630671,Potential Outlier,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1987,863,0.107160617,626.153846154,116.359818182,2.035463423,Potential Outlier,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1988,824,0.102312282,626.153846154,116.359818182,1.700296176,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1989,791,0.098209846,626.153846154,116.359818182,1.41669312,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1990,755,0.09373446,626.153846154,116.359818182,1.107307968,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1991,735,0.091248135,626.153846154,116.359818182,0.935427328,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1992,709,0.088015912,626.153846154,116.359818182,0.711982497,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1993,683,0.08478369,626.153846154,116.359818182,0.488537665,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1994,656,0.081427151,626.153846154,116.359818182,0.256498801,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1995,644,0.079935356,626.153846154,116.359818182,0.153370417,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1996,661,0.082048732,626.153846154,116.359818182,0.299468961,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1997,617,0.076578817,626.153846154,116.359818182,0.078668447,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1998,605,0.075087021,626.153846154,116.359818182,0.181796831,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",1999,601,0.074589756,626.153846154,116.359818182,0.216172959,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2000,585,0.072600696,626.153846154,116.359818182,0.35367747,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2001,588,0.072973645,626.153846154,116.359818182,0.327895374,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2002,601,0.074589756,626.153846154,116.359818182,0.216172959,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2003,605,0.075087021,626.153846154,116.359818182,0.181796831,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2004,607,0.075335654,626.153846154,116.359818182,0.164608767,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2005,613,0.076081551,626.153846154,116.359818182,0.113044575,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2006,619,0.076827449,626.153846154,116.359818182,0.061480383,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2007,631,0.078319244,626.153846154,116.359818182,0.041648001,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2008,620,0.076951765,626.153846154,116.359818182,0.052886351,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2009,608,0.07545997,626.153846154,116.359818182,0.156014735,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2010,601,0.074589756,626.153846154,116.359818182,0.216172959,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2011,589,0.073097961,626.153846154,116.359818182,0.319301342,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2012,578,0.071730482,626.153846154,116.359818182,0.413835694,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2013,567,0.070363003,626.153846154,116.359818182,0.508370046,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2014,558,0.069244157,626.153846154,116.359818182,0.585716334,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2015,545,0.067628046,626.153846154,116.359818182,0.69743875,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2016,526,0.065266037,626.153846154,116.359818182,0.860725358,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2017,519,0.064395823,626.153846154,116.359818182,0.920883582,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2018,508,0.063028344,626.153846154,116.359818182,1.015417934,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2019,493,0.0611636,626.153846154,116.359818182,1.144328414,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2020,489,0.060666335,626.153846154,116.359818182,1.178704542,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2021,507,0.062904028,626.153846154,116.359818182,1.024011966,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2022,456,0.056563899,626.153846154,116.359818182,1.462307597,Normal,Unique,COD,Sub-Saharan Africa,Low income
"Congo, Dem. Rep.",2023,427,0.052958727,626.153846154,116.359818182,1.711534525,Normal,Unique,COD,Sub-Saharan Africa,Low income
Kyrgyz Republic,1985,81,0.009945301,69.666666667,12.177056367,0.93071207,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1986,76,0.00932372,69.666666667,12.177056367,0.520103804,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1987,74,0.009075087,69.666666667,12.177056367,0.355860497,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1988,73,0.008950771,69.666666667,12.177056367,0.273738844,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1989,71,0.008702138,69.666666667,12.177056367,0.109495538,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1990,72,0.008826455,69.666666667,12.177056367,0.191617191,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1991,71,0.008702138,69.666666667,12.177056367,0.109495538,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1992,74,0.009075087,69.666666667,12.177056367,0.355860497,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1993,78,0.009572352,69.666666667,12.177056367,0.68434711,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1994,88,0.010815515,69.666666667,12.177056367,1.505563642,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1995,92,0.01131278,69.666666667,12.177056367,1.834050255,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1996,91,0.011188463,69.666666667,12.177056367,1.751928602,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1997,85,0.010442566,69.666666667,12.177056367,1.259198682,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1998,79,0.009696668,69.666666667,12.177056367,0.766468763,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,1999,75,0.009199403,69.666666667,12.177056367,0.43798215,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2000,72,0.008826455,69.666666667,12.177056367,0.191617191,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2001,72,0.008826455,69.666666667,12.177056367,0.191617191,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2002,74,0.009075087,69.666666667,12.177056367,0.355860497,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2003,75,0.009199403,69.666666667,12.177056367,0.43798215,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2004,74,0.009075087,69.666666667,12.177056367,0.355860497,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2005,74,0.009075087,69.666666667,12.177056367,0.355860497,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2006,76,0.00932372,69.666666667,12.177056367,0.520103804,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2007,75,0.009199403,69.666666667,12.177056367,0.43798215,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2008,73,0.008950771,69.666666667,12.177056367,0.273738844,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2009,71,0.008702138,69.666666667,12.177056367,0.109495538,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2010,71,0.008702138,69.666666667,12.177056367,0.109495538,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2011,70,0.008577822,69.666666667,12.177056367,0.027373884,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2012,67,0.008204873,69.666666667,12.177056367,0.218991075,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2013,64,0.007831924,69.666666667,12.177056367,0.465356035,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2014,62,0.007583292,69.666666667,12.177056367,0.629599341,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2015,58,0.007086027,69.666666667,12.177056367,0.958085954,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2016,53,0.006464446,69.666666667,12.177056367,1.36869422,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2017,49,0.005967181,69.666666667,12.177056367,1.697180833,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2018,49,0.005967181,69.666666667,12.177056367,1.697180833,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2019,47,0.005718548,69.666666667,12.177056367,1.861424139,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2020,55,0.006713078,69.666666667,12.177056367,1.204450914,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2021,70,0.008577822,69.666666667,12.177056367,0.027373884,Normal,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2022,44,0.005345599,69.666666667,12.177056367,2.107789099,Potential Outlier,Unique,KGZ,Europe & Central Asia,Lower middle income
Kyrgyz Republic,2023,42,0.005096967,69.666666667,12.177056367,2.272032405,Potential Outlier,Unique,KGZ,Europe & Central Asia,Lower middle income
Kazakhstan,1985,68,0.008329189,41.538461538,23.504586511,1.125803189,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1986,67,0.008204873,41.538461538,23.504586511,1.083258302,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1987,66,0.008080557,41.538461538,23.504586511,1.040713414,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1988,65,0.007956241,41.538461538,23.504586511,0.998168526,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1989,64,0.007831924,41.538461538,23.504586511,0.955623638,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1990,64,0.007831924,41.538461538,23.504586511,0.955623638,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1991,64,0.007831924,41.538461538,23.504586511,0.955623638,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1992,65,0.007956241,41.538461538,23.504586511,0.998168526,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1993,67,0.008204873,41.538461538,23.504586511,1.083258302,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1994,70,0.008577822,41.538461538,23.504586511,1.210892965,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1995,72,0.008826455,41.538461538,23.504586511,1.295982741,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1996,72,0.008826455,41.538461538,23.504586511,1.295982741,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1997,71,0.008702138,41.538461538,23.504586511,1.253437853,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1998,68,0.008329189,41.538461538,23.504586511,1.125803189,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,1999,63,0.007707608,41.538461538,23.504586511,0.91307875,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2000,58,0.007086027,41.538461538,23.504586511,0.70035431,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2001,53,0.006464446,41.538461538,23.504586511,0.48762987,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2002,48,0.005842864,41.538461538,23.504586511,0.27490543,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2003,45,0.005469915,41.538461538,23.504586511,0.147270766,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2004,41,0.00497265,41.538461538,23.504586511,0.022908786,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2005,38,0.004599702,41.538461538,23.504586511,0.15054345,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2006,35,0.004226753,41.538461538,23.504586511,0.278178114,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2007,32,0.003853804,41.538461538,23.504586511,0.405812778,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2008,28,0.003356539,41.538461538,23.504586511,0.57599233,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2009,25,0.00298359,41.538461538,23.504586511,0.703626993,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2010,22,0.002610641,41.538461538,23.504586511,0.831261657,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2011,19,0.002237693,41.538461538,23.504586511,0.958896321,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2012,17,0.00198906,41.538461538,23.504586511,1.043986097,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2013,15,0.001740428,41.538461538,23.504586511,1.129075873,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2014,14,0.001616111,41.538461538,23.504586511,1.171620761,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2015,13,0.001491795,41.538461538,23.504586511,1.214165649,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2016,12,0.001367479,41.538461538,23.504586511,1.256710537,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2017,12,0.001367479,41.538461538,23.504586511,1.256710537,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2018,11,0.001243163,41.538461538,23.504586511,1.299255425,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2019,11,0.001243163,41.538461538,23.504586511,1.299255425,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2020,18,0.002113376,41.538461538,23.504586511,1.001441209,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2021,23,0.002734958,41.538461538,23.504586511,0.788716769,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2022,14,0.001616111,41.538461538,23.504586511,1.171620761,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Kazakhstan,2023,10,0.001118846,41.538461538,23.504586511,1.341800313,Normal,Unique,KAZ,Europe & Central Asia,Upper middle income
Cambodia,1985,874,0.108528095,412.692307692,235.46171371,1.959162214,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1986,824,0.102312282,412.692307692,235.46171371,1.746813466,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1987,772,0.095847837,412.692307692,235.46171371,1.525970769,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1988,742,0.092118349,412.692307692,235.46171371,1.39856152,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1989,702,0.087145699,412.692307692,235.46171371,1.228682522,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1990,681,0.084535057,412.692307692,235.46171371,1.139496048,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1991,681,0.084535057,412.692307692,235.46171371,1.139496048,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1992,667,0.08279463,412.692307692,235.46171371,1.080038399,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1993,680,0.084410741,412.692307692,235.46171371,1.135249073,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1994,665,0.082545997,412.692307692,235.46171371,1.071544449,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1995,642,0.079686723,412.692307692,235.46171371,0.973864025,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1996,622,0.077200398,412.692307692,235.46171371,0.888924526,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1997,580,0.071979115,412.692307692,235.46171371,0.710551578,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1998,557,0.069119841,412.692307692,235.46171371,0.612871154,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,1999,517,0.06414719,412.692307692,235.46171371,0.442992156,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2000,476,0.059050224,412.692307692,235.46171371,0.268866183,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2001,437,0.05420189,412.692307692,235.46171371,0.10323416,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2002,399,0.049477872,412.692307692,235.46171371,0.058150888,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2003,366,0.045375435,412.692307692,235.46171371,0.198301061,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2004,344,0.042640477,412.692307692,235.46171371,0.29173451,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2005,323,0.040029836,412.692307692,235.46171371,0.380920984,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2006,303,0.037543511,412.692307692,235.46171371,0.465860483,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2007,290,0.035927399,412.692307692,235.46171371,0.521071157,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2008,272,0.033689707,412.692307692,235.46171371,0.597516707,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2009,251,0.031079065,412.692307692,235.46171371,0.686703181,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2010,234,0.028965689,412.692307692,235.46171371,0.758901755,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2011,214,0.026479364,412.692307692,235.46171371,0.843841254,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2012,197,0.024365987,412.692307692,235.46171371,0.916039828,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2013,182,0.022501243,412.692307692,235.46171371,0.979744452,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2014,172,0.021258081,412.692307692,235.46171371,1.022214202,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2015,166,0.020512183,412.692307692,235.46171371,1.047696051,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2016,159,0.019641969,412.692307692,235.46171371,1.077424876,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2017,155,0.019144704,412.692307692,235.46171371,1.094412776,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2018,151,0.018647439,412.692307692,235.46171371,1.111400676,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2019,149,0.018398807,412.692307692,235.46171371,1.119894625,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2020,164,0.02026355,412.692307692,235.46171371,1.056190001,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2021,189,0.023371457,412.692307692,235.46171371,0.950015627,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2022,159,0.019641969,412.692307692,235.46171371,1.077424876,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Cambodia,2023,137,0.016907011,412.692307692,235.46171371,1.170858325,Normal,Unique,KHM,East Asia & Pacific,Lower middle income
Guinea,1985,1248,0.155022377,865.974358974,235.375007301,1.623051,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1986,1234,0.153281949,865.974358974,235.375007301,1.563571448,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1987,1218,0.151292889,865.974358974,235.375007301,1.495594817,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1988,1202,0.149303829,865.974358974,235.375007301,1.427618186,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1989,1188,0.147563401,865.974358974,235.375007301,1.368138634,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1990,1162,0.144331179,865.974358974,235.375007301,1.257676609,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1991,1143,0.14196917,865.974358974,235.375007301,1.17695436,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1992,1124,0.139607161,865.974358974,235.375007301,1.096232111,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1993,1094,0.135877673,865.974358974,235.375007301,0.968775928,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1994,1081,0.134261561,865.974358974,235.375007301,0.913544915,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1995,1042,0.129413227,865.974358974,235.375007301,0.747851877,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1996,1010,0.125435107,865.974358974,235.375007301,0.611898615,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1997,994,0.123446047,865.974358974,235.375007301,0.543921984,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1998,971,0.120586773,865.974358974,235.375007301,0.446205577,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,1999,960,0.119219294,865.974358974,235.375007301,0.399471644,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2000,951,0.118100448,865.974358974,235.375007301,0.361234789,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2001,946,0.117478866,865.974358974,235.375007301,0.339992092,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2002,916,0.113749378,865.974358974,235.375007301,0.212535909,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2003,892,0.110765788,865.974358974,235.375007301,0.110570962,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2004,869,0.107906514,865.974358974,235.375007301,0.012854555,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2005,843,0.104674291,865.974358974,235.375007301,0.09760747,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2006,825,0.102436599,865.974358974,235.375007301,0.17408118,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2007,802,0.099577325,865.974358974,235.375007301,0.271797587,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2008,772,0.095847837,865.974358974,235.375007301,0.39925377,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2009,766,0.095101939,865.974358974,235.375007301,0.424745006,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2010,750,0.093112879,865.974358974,235.375007301,0.492721637,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2011,728,0.090377921,865.974358974,235.375007301,0.586189505,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2012,703,0.087270015,865.974358974,235.375007301,0.692402991,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2013,682,0.084659373,865.974358974,235.375007301,0.781622319,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2014,664,0.082421681,865.974358974,235.375007301,0.858096029,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2015,642,0.079686723,865.974358974,235.375007301,0.951563896,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2016,606,0.075211338,865.974358974,235.375007301,1.104511316,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
Guinea,2017,582,0.072227747,865.974358974,235.375007301,1.206476262,Normal,Unique,GIN,Sub-Saharan Africa,Lower middle income
